CustomerID,Recency,Frequency,Monetary,product_category,restaurant_type,purchase_date
CUST0848,12,7,17109.639594667355,especias,casual,2025-07-23
CUST0849,346,5,54705.425545892875,pescado,hotel,2024-08-23
CUST0850,46,8,30424.928524794916,pescado,hotel,2025-06-19
CUST0851,34,6,6738.243282807423,queso,hotel,2025-07-01
CUST0852,78,2,47981.04170082316,marisco,fine_dining,2025-05-18
CUST0853,218,5,39239.206959321586,especias,hotel,2024-12-29
CUST0854,301,13,4852.4961537548315,pescado,fine_dining,2024-10-07
CUST0855,73,11,36605.40750774199,pescado,fine_dining,2025-05-23
CUST0856,282,5,9301.403799090303,marisco,fine_dining,2024-10-26
CUST0857,249,6,40227.99498627184,queso,fine_dining,2024-11-28
CUST0858,47,7,10585.320046019871,carne,fine_dining,2025-06-18
CUST0859,121,7,8706.607187715095,queso,hotel,2025-04-05
CUST0860,214,6,9651.764856532642,pescado,fine_dining,2025-01-02
CUST0861,239,3,5613.905814247391,pescado,fine_dining,2024-12-08
CUST0862,56,10,3377.239395908947,especias,fine_dining,2025-06-09
CUST0863,350,7,1219.471352433344,queso,fine_dining,2024-08-19
CUST0864,107,5,5169.323903785876,carne,fine_dining,2025-04-19
CUST0865,319,7,206033.37850192015,especias,fine_dining,2024-09-19
CUST0866,48,9,23942.994976076807,carne,hotel,2025-06-17
CUST0867,61,3,95740.12750987204,especias,fine_dining,2025-06-04
CUST0868,337,3,10796.416957817579,queso,fine_dining,2024-09-01
CUST0869,26,7,9291.438090265075,pescado,hotel,2025-07-09
CUST0870,292,7,82595.53013933648,carne,hotel,2024-10-16
CUST0871,257,5,21610.4573769891,queso,casual,2024-11-20
CUST0872,8,10,5709.545414420463,carne,hotel,2025-07-27
CUST0873,113,4,27947.62971421539,queso,hotel,2025-04-13
CUST0874,355,6,51847.12712001648,especias,fine_dining,2024-08-14
CUST0875,253,9,3559.223751822654,queso,casual,2024-11-24
CUST0876,180,6,8177.549311098154,pescado,fine_dining,2025-02-05
CUST0877,207,6,3802.6193443962434,pescado,casual,2025-01-09
CUST0878,303,8,49115.28212660755,especias,fine_dining,2024-10-05
CUST0879,127,5,18692.331114690085,marisco,hotel,2025-03-30
CUST0880,56,7,27856.771144319613,pescado,hotel,2025-06-09
CUST0881,214,6,12040.067951940819,pescado,casual,2025-01-02
CUST0882,14,7,2498.804650634334,queso,fine_dining,2025-07-21
CUST0883,28,6,9544.668694980859,marisco,fine_dining,2025-07-07
CUST0884,78,6,37609.41548858242,queso,hotel,2025-05-18
CUST0885,216,5,108966.84803773896,pescado,hotel,2024-12-31
CUST0886,154,5,19682.00953431418,pescado,casual,2025-03-03
CUST0887,14,6,7471.250060049735,especias,hotel,2025-07-21
CUST0888,187,4,25358.593971641072,carne,casual,2025-01-29
CUST0889,312,6,34374.31543917775,queso,casual,2024-09-26
CUST0890,7,8,3842.095526354204,pescado,casual,2025-07-28
CUST0891,3,4,15936.77153614579,pescado,casual,2025-08-01
CUST0892,111,1,18375.59021865698,pescado,hotel,2025-04-15
CUST0893,238,6,15501.941659551732,pescado,casual,2024-12-09
CUST0894,363,5,19989.27446265165,carne,hotel,2024-08-06
CUST0895,239,2,92293.91002272617,carne,casual,2024-12-08
CUST0896,274,6,1942.764272064511,queso,hotel,2024-11-03
CUST0897,294,6,11692.635656811422,marisco,casual,2024-10-14
CUST0898,227,4,5841.927420705209,carne,hotel,2024-12-20
CUST0899,15,2,48337.99839307091,especias,fine_dining,2025-07-20
CUST0900,192,6,12891.043106165882,carne,casual,2025-01-24
CUST0901,119,12,25974.614158647597,pescado,casual,2025-04-07
CUST0902,28,6,61850.59289652889,marisco,fine_dining,2025-07-07
CUST0903,202,6,5034.958588415229,queso,fine_dining,2025-01-14
CUST0904,39,8,8757.384340752897,carne,casual,2025-06-26
CUST0905,273,5,55784.568272596895,pescado,hotel,2024-11-04
CUST0906,231,2,4837.277805713298,especias,casual,2024-12-16
CUST0907,86,6,9057.875103627759,especias,hotel,2025-05-10
CUST0908,126,8,2995.344971375208,queso,fine_dining,2025-03-31
CUST0909,300,4,58019.44755860061,queso,hotel,2024-10-08
CUST0910,25,1,8299.276509102125,carne,casual,2025-07-10
CUST0911,145,10,21085.284372245762,queso,fine_dining,2025-03-12
CUST0912,13,2,29177.423174154726,pescado,fine_dining,2025-07-22
CUST0913,212,7,6647.082499954635,pescado,casual,2025-01-04
CUST0914,25,7,2210.9335017121543,pescado,casual,2025-07-10
CUST0915,68,6,11916.81954881964,carne,fine_dining,2025-05-28
CUST0916,67,5,11723.403508741947,carne,hotel,2025-05-29
CUST0917,233,8,13969.989594305574,queso,hotel,2024-12-14
CUST0918,109,8,14047.32399586442,carne,hotel,2025-04-17
CUST0919,146,7,9012.766432019262,pescado,casual,2025-03-11
CUST0920,111,6,8670.076420891623,marisco,fine_dining,2025-04-15
CUST0921,228,1,19987.72701253176,pescado,hotel,2024-12-19
CUST0922,111,6,6511.419730308364,marisco,fine_dining,2025-04-15
CUST0923,34,4,13491.926357036387,queso,hotel,2025-07-01
CUST0924,111,2,8452.448608927303,especias,fine_dining,2025-04-15
CUST0925,264,3,19945.83103155806,carne,casual,2024-11-13
CUST0926,236,7,44969.80152721415,carne,casual,2024-12-11
CUST0927,83,5,46842.58289417477,pescado,casual,2025-05-13
CUST0928,42,10,53877.11361803423,pescado,hotel,2025-06-23
CUST0929,101,5,10626.194496206394,marisco,casual,2025-04-25
CUST0930,6,7,11557.885313762092,carne,casual,2025-07-29
CUST0931,180,9,4172.279768719404,queso,casual,2025-02-05
CUST0932,282,6,10536.71557392262,pescado,fine_dining,2024-10-26
CUST0933,320,6,10919.793753083059,carne,fine_dining,2024-09-18
CUST0934,226,5,8006.608565722404,especias,fine_dining,2024-12-21
CUST0935,315,4,7969.5000638058045,marisco,fine_dining,2024-09-23
CUST0936,229,7,2717.5118940177745,pescado,fine_dining,2024-12-18
CUST0937,289,7,3788.7087865728713,pescado,fine_dining,2024-10-19
CUST0938,150,7,15517.345993906585,queso,fine_dining,2025-03-07
CUST0939,277,6,16110.773557890934,pescado,casual,2024-10-31
CUST0940,198,6,24058.076863745704,pescado,casual,2025-01-18
CUST0941,70,4,11456.07820545299,carne,hotel,2025-05-26
CUST0942,112,9,15015.291945536608,carne,casual,2025-04-14
CUST0943,4,7,51827.684487861836,especias,fine_dining,2025-07-31
CUST0944,350,6,14076.60336307778,especias,fine_dining,2024-08-19
CUST0945,331,2,7888.024788590471,pescado,hotel,2024-09-07
CUST0946,318,4,4510.766086003261,especias,casual,2024-09-20
CUST0947,350,3,32946.82079720348,especias,casual,2024-08-19
CUST0948,95,8,2702.2168822567896,queso,hotel,2025-05-01
CUST0949,152,3,9795.016292272,especias,fine_dining,2025-03-05
CUST0950,311,3,22555.845130979174,marisco,fine_dining,2024-09-27
CUST0951,137,9,2205.295977733041,marisco,fine_dining,2025-03-20
CUST0952,247,4,8029.001059207402,marisco,fine_dining,2024-11-30
CUST0953,243,7,16887.64709102513,pescado,hotel,2024-12-04
CUST0954,31,7,10115.584483694138,carne,casual,2025-07-04
CUST0955,40,3,5555.153077834016,queso,fine_dining,2025-06-25
CUST0956,229,6,8198.658818105372,pescado,casual,2024-12-18
CUST0957,36,3,33595.73867105661,carne,casual,2025-06-29
CUST0958,223,3,92646.603981478,queso,fine_dining,2024-12-24
CUST0959,6,6,17062.850051943522,queso,fine_dining,2025-07-29
CUST0960,322,5,2032.2223077588585,queso,fine_dining,2024-09-16
CUST0961,220,4,26193.654430320912,marisco,casual,2024-12-27
CUST0962,75,6,9984.475058240738,marisco,hotel,2025-05-21
CUST0963,4,9,4962.908970293814,marisco,fine_dining,2025-07-31
CUST0964,335,8,8995.8169770105,queso,fine_dining,2024-09-03
CUST0965,134,6,6956.142339942126,queso,casual,2025-03-23
CUST0966,118,7,3620.337683522392,marisco,fine_dining,2025-04-08
CUST0967,94,4,13934.198328097418,queso,hotel,2025-05-02
CUST0968,62,6,92347.78359617086,marisco,fine_dining,2025-06-03
CUST0969,194,9,4944.242735829771,marisco,fine_dining,2025-01-22
CUST0970,335,6,8994.36442490376,marisco,hotel,2024-09-03
CUST0971,203,7,18274.95575346886,carne,fine_dining,2025-01-13
CUST0972,26,6,13524.50909071399,queso,fine_dining,2025-07-09
CUST0973,173,6,10755.50992341444,pescado,hotel,2025-02-12
CUST0974,300,8,6627.785521232866,marisco,casual,2024-10-08
CUST0975,133,6,19871.50927265193,pescado,casual,2025-03-24
CUST0976,326,6,25012.95658964376,carne,casual,2024-09-12
CUST0977,118,8,1312.9440639471782,queso,casual,2025-04-08
CUST0978,324,7,188755.63579002977,marisco,casual,2024-09-14
CUST0979,275,10,2426.448198158952,marisco,fine_dining,2024-11-02
CUST0980,212,6,8802.943060816726,marisco,hotel,2025-01-04
CUST0981,225,2,1149.2701028284603,pescado,casual,2024-12-22
CUST0982,20,9,11353.268302466004,carne,hotel,2025-07-15
CUST0983,113,6,9355.374875667312,queso,casual,2025-04-13
CUST0984,140,7,8897.065819751007,carne,fine_dining,2025-03-17
CUST0985,47,6,20109.709292255255,marisco,casual,2025-06-18
CUST0986,1,7,11630.176984147267,carne,casual,2025-08-03
CUST0987,90,9,25427.56206821193,pescado,hotel,2025-05-06
CUST0988,142,3,4306.321936558549,especias,hotel,2025-03-15
CUST0989,320,5,16035.39046814665,especias,fine_dining,2024-09-18
CUST0990,38,2,7891.087490459341,queso,hotel,2025-06-27
CUST0991,293,7,10247.927197219351,queso,hotel,2024-10-15
CUST0992,139,9,19448.375722898974,carne,hotel,2025-03-18
CUST0993,356,8,8963.037494277842,queso,fine_dining,2024-08-13
CUST0994,333,7,13359.786306107912,pescado,fine_dining,2024-09-05
CUST0995,259,5,4679.39812721184,marisco,fine_dining,2024-11-18
CUST0996,161,4,44386.13462078186,marisco,hotel,2025-02-24
CUST0997,178,7,30749.04509657944,carne,hotel,2025-02-07
CUST0998,10,7,16387.890090651075,marisco,fine_dining,2025-07-25
CUST0999,261,1,11643.579220182777,carne,hotel,2024-11-16
CUST1000,138,2,13370.399916664624,queso,hotel,2025-03-19
CUST1001,172,9,43442.50238525252,queso,casual,2025-02-13
CUST1002,13,3,28646.190733899333,pescado,fine_dining,2025-07-22
CUST1003,168,6,44179.42738378946,marisco,fine_dining,2025-02-17
CUST1004,130,5,10543.65053893824,pescado,hotel,2025-03-27
CUST1005,84,7,24066.340065762743,especias,hotel,2025-05-12
CUST1006,321,5,48719.964227823664,pescado,casual,2024-09-17
CUST1007,319,6,5878.3088130484675,carne,fine_dining,2024-09-19
CUST1008,101,6,5519.967906318605,carne,fine_dining,2025-04-25
CUST1009,329,7,19543.043692107218,pescado,hotel,2024-09-09
CUST1010,273,4,4316.621403482566,queso,fine_dining,2024-11-04
CUST1011,265,6,2414.7358622298852,especias,hotel,2024-11-12
CUST1012,38,6,48041.27979316932,pescado,casual,2025-06-27
CUST1013,94,5,57186.24701477913,queso,hotel,2025-05-02
CUST1014,95,5,4560.331657515603,pescado,casual,2025-05-01
CUST1015,305,5,3544.6100216148893,marisco,hotel,2024-10-03
CUST1016,69,5,7723.17234670937,carne,casual,2025-05-27
CUST1017,318,7,51946.96317386066,marisco,casual,2024-09-20
CUST1018,236,7,9842.172354455892,marisco,fine_dining,2024-12-11
CUST1019,334,9,16315.407793226783,especias,hotel,2024-09-04
CUST1020,137,8,20539.22860466514,queso,fine_dining,2025-03-20
CUST1021,76,6,17659.30269434042,carne,fine_dining,2025-05-20
CUST1022,35,9,66120.97713231907,marisco,hotel,2025-06-30
CUST1023,1,5,7224.831256927668,carne,fine_dining,2025-08-03
CUST1024,296,6,13399.375964439861,queso,fine_dining,2024-10-12
CUST1025,320,2,18724.64567392319,pescado,fine_dining,2024-09-18
CUST1026,60,8,14131.681699269098,marisco,hotel,2025-06-05
CUST1027,320,6,4385.544096799648,queso,fine_dining,2024-09-18
CUST1028,349,10,3403.755531575075,carne,fine_dining,2024-08-20
CUST1029,328,6,3333.216085978318,queso,fine_dining,2024-09-10
CUST1030,267,9,30681.800365940893,pescado,hotel,2024-11-10
CUST1031,361,10,6533.95166908064,queso,casual,2024-08-08
CUST1032,229,6,23728.80737202586,carne,casual,2024-12-18
CUST1033,270,10,16186.182477956638,marisco,casual,2024-11-07
CUST1034,316,6,5598.830695056986,marisco,casual,2024-09-22
CUST1035,286,7,5740.3250510241005,especias,fine_dining,2024-10-22
CUST1036,291,4,16969.67737237825,carne,hotel,2024-10-17
CUST1037,213,6,16040.224788218402,especias,fine_dining,2025-01-03
CUST1038,165,6,24275.003134039616,especias,hotel,2025-02-20
CUST1039,5,9,9392.489205782427,pescado,fine_dining,2025-07-30
CUST1040,339,8,6364.3183194752855,carne,casual,2024-08-30
CUST1041,78,9,16564.890609232167,marisco,casual,2025-05-18
CUST1042,62,13,61395.34582919136,carne,hotel,2025-06-03
CUST1043,132,3,2272.1711772182616,pescado,fine_dining,2025-03-25
CUST1044,89,7,6674.95348039095,carne,casual,2025-05-07
CUST1045,237,5,26785.348741803824,carne,hotel,2024-12-10
CUST1046,42,8,18428.539845470194,especias,fine_dining,2025-06-23
CUST1047,89,5,27178.716919739738,carne,hotel,2025-05-07
CUST1048,296,5,9657.742085827713,especias,fine_dining,2024-10-12
CUST1049,328,4,2960.9166211248216,especias,fine_dining,2024-09-10
CUST1050,295,7,78957.33354587737,queso,fine_dining,2024-10-13
CUST1051,104,7,43870.88099472397,pescado,hotel,2025-04-22
CUST1052,14,5,14486.78347928282,especias,hotel,2025-07-21
CUST1053,288,8,6396.52126366469,carne,fine_dining,2024-10-20
CUST1054,179,7,9087.022823404988,especias,casual,2025-02-06
CUST1055,125,7,18662.168854612366,especias,fine_dining,2025-04-01
CUST1056,353,7,11539.577404168047,especias,hotel,2024-08-16
CUST1057,23,3,14627.681730419146,marisco,fine_dining,2025-07-12
CUST1058,63,5,74258.48974762399,marisco,hotel,2025-06-02
CUST1059,143,3,37378.29245623591,marisco,fine_dining,2025-03-14
CUST1060,153,5,4602.669394513154,marisco,fine_dining,2025-03-04
CUST1061,145,5,16027.947372267306,queso,casual,2025-03-12
CUST1062,225,4,8820.260433309135,especias,casual,2024-12-22
CUST1063,309,6,19992.516584390727,queso,hotel,2024-09-29
CUST1064,104,6,13930.539278424583,carne,fine_dining,2025-04-22
CUST1065,104,5,288620.7913292307,pescado,hotel,2025-04-22
CUST1066,39,5,22798.085532039677,queso,fine_dining,2025-06-26
CUST1067,198,3,12977.679248023995,marisco,fine_dining,2025-01-18
CUST1068,134,10,93730.3649079423,marisco,fine_dining,2025-03-23
CUST1069,67,10,18228.10011677929,carne,casual,2025-05-29
CUST1070,179,9,3250.115749459059,especias,hotel,2025-02-06
CUST1071,42,7,13104.660462086016,pescado,fine_dining,2025-06-23
CUST1072,15,9,27415.76339561405,queso,fine_dining,2025-07-20
CUST1073,111,5,24093.55530258178,especias,hotel,2025-04-15
CUST1074,157,8,40552.182898214385,especias,hotel,2025-02-28
CUST1075,289,7,37307.35188548606,queso,fine_dining,2024-10-19
CUST1076,231,7,16127.499824957897,queso,casual,2024-12-16
CUST1077,157,8,3650.775480050663,queso,casual,2025-02-28
CUST1078,38,3,68431.76824745661,queso,fine_dining,2025-06-27
CUST1079,97,8,10933.279761060952,marisco,casual,2025-04-29
CUST1080,289,7,5572.70232501966,especias,hotel,2024-10-19
CUST1081,254,7,205474.6760010906,especias,casual,2024-11-23
CUST1082,196,7,79638.73501248653,marisco,hotel,2025-01-20
CUST1083,86,6,9484.567317084322,especias,hotel,2025-05-10
CUST1084,322,6,2263.118122855075,queso,hotel,2024-09-16
CUST1085,10,6,7235.09496468633,pescado,hotel,2025-07-25
CUST1086,5,10,71991.6761471793,especias,casual,2025-07-30
CUST1087,123,7,17709.978020426115,pescado,hotel,2025-04-03
CUST1088,330,6,3849.635853692746,pescado,fine_dining,2024-09-08
CUST1089,353,4,32505.082093984664,marisco,hotel,2024-08-16
CUST1090,118,11,12031.844922782422,carne,fine_dining,2025-04-08
CUST1091,294,4,7757.909776505314,especias,hotel,2024-10-14
CUST1092,159,5,8369.334970534304,marisco,hotel,2025-02-26
CUST1093,339,5,667,marisco,casual,2024-08-30
CUST1094,228,6,25637.375195967616,pescado,hotel,2024-12-19
CUST1095,216,9,3358.039159682704,especias,hotel,2024-12-31
CUST1096,184,3,21425.96891695025,marisco,casual,2025-02-01
CUST1097,15,4,16527.571506824035,queso,casual,2025-07-20
CUST1098,157,5,9747.464272255471,marisco,fine_dining,2025-02-28
CUST1099,136,3,10275.205740073747,queso,casual,2025-03-21
CUST1100,261,4,6248.631482183888,carne,fine_dining,2024-11-16
CUST1101,157,2,7651.399218160775,queso,hotel,2025-02-28
CUST1102,47,9,19828.85808287437,queso,fine_dining,2025-06-18
CUST1103,324,9,11244.11634179739,pescado,casual,2024-09-14
CUST1104,332,6,120,marisco,hotel,2024-09-06
CUST1105,173,4,6769.554464969626,carne,fine_dining,2025-02-12
CUST1106,130,6,30111.57120738434,marisco,fine_dining,2025-03-27
CUST1107,95,6,55249.5105459679,queso,fine_dining,2025-05-01
CUST1108,115,6,14740.97847729324,queso,hotel,2025-04-11
CUST1109,243,4,24979.151008761935,marisco,fine_dining,2024-12-04
CUST1110,292,10,25973.006285447766,carne,fine_dining,2024-10-16
CUST1111,282,7,8982.847120973367,carne,casual,2024-10-26
CUST1112,299,8,26069.86044486338,pescado,fine_dining,2024-10-09
CUST1113,283,6,1535.691048166325,queso,hotel,2024-10-25
CUST1114,69,5,1031.329106268863,queso,casual,2025-05-27
CUST1115,148,5,10675.342501165826,pescado,hotel,2025-03-09
CUST1116,11,4,27962.958287881786,marisco,casual,2025-07-24
CUST1117,254,12,13631.20400533122,queso,casual,2024-11-23
CUST1118,330,5,31289.686422706513,marisco,fine_dining,2024-09-08
CUST1119,360,7,4462.366621222142,carne,hotel,2024-08-09
CUST1120,38,9,35882.66489919522,especias,fine_dining,2025-06-27
CUST1121,134,5,75658.32810008182,pescado,casual,2025-03-23
CUST1122,200,11,7396.481336804337,queso,fine_dining,2025-01-16
CUST1123,23,5,32085.80333207758,pescado,casual,2025-07-12
CUST1124,303,7,15183.86302525546,carne,casual,2024-10-05
CUST1125,346,7,23086.671321761536,carne,hotel,2024-08-23
CUST1126,302,6,75507.083549906,carne,hotel,2024-10-06
CUST1127,363,5,20588.201730262863,carne,hotel,2024-08-06
CUST1128,218,8,31876.1164262657,especias,hotel,2024-12-29
CUST1129,141,4,4197.001181349975,marisco,fine_dining,2025-03-16
CUST1130,104,7,30909.25621589165,marisco,hotel,2025-04-22
CUST1131,210,6,74248.83281233655,especias,hotel,2025-01-06
CUST1132,111,3,5893.878583537607,marisco,hotel,2025-04-15
CUST1133,104,6,10744.475992701915,carne,casual,2025-04-22
CUST1134,316,2,29474.97331944124,marisco,casual,2024-09-22
CUST1135,171,4,23224.297456837874,pescado,hotel,2025-02-14
CUST1136,356,7,3810.220857246874,marisco,casual,2024-08-13
CUST1137,324,7,17502.194611143303,pescado,casual,2024-09-14
CUST1138,133,13,10641.198321521271,queso,fine_dining,2025-03-24
CUST1139,293,4,5633.662563110267,pescado,casual,2024-10-15
CUST1140,328,5,57635.562136817825,pescado,fine_dining,2024-09-10
CUST1141,127,4,14922.576754352598,carne,casual,2025-03-30
CUST1142,106,5,39664.77681194366,carne,hotel,2025-04-20
CUST1143,92,1,4590.559356278707,carne,casual,2025-05-04
CUST1144,287,8,26745.34834369328,pescado,casual,2024-10-21
CUST1145,51,8,42909.97986745264,especias,fine_dining,2025-06-14
CUST1146,29,4,11649.53548461676,carne,hotel,2025-07-06
CUST1147,296,5,9027.132801793725,carne,fine_dining,2024-10-12
CUST1148,297,7,4027.4892462838566,pescado,hotel,2024-10-11
CUST1149,214,5,6229.9121271258355,queso,hotel,2025-01-02
CUST1150,267,6,37302.6648842125,queso,casual,2024-11-10
CUST1151,257,5,5592.932462616076,marisco,casual,2024-11-20
CUST1152,302,8,6885.847690144353,queso,hotel,2024-10-06
CUST1153,101,6,17383.332127486163,carne,casual,2025-04-25
CUST1154,346,5,19593.60241191677,especias,fine_dining,2024-08-23
CUST1155,110,12,44179.45789465735,marisco,fine_dining,2025-04-16
CUST1156,182,3,6928.487622736828,especias,fine_dining,2025-02-03
CUST1157,313,5,15189.43496579233,especias,fine_dining,2024-09-25
CUST1158,1,6,8998.9255645641,carne,hotel,2025-08-03
CUST1159,319,5,9107.057454269472,pescado,fine_dining,2024-09-19
CUST1160,55,5,10818.695229393627,pescado,casual,2025-06-10
CUST1161,149,2,12197.602819889478,pescado,casual,2025-03-08
CUST1162,309,3,19064.17984119855,queso,hotel,2024-09-29
CUST1163,137,10,10665.95550421445,pescado,fine_dining,2025-03-20
CUST1164,202,7,6670.067564651366,carne,hotel,2025-01-14
CUST1165,313,8,2699.3595072116987,queso,hotel,2024-09-25
CUST1166,117,7,42579.31331915042,pescado,hotel,2025-04-09
CUST1167,154,5,27272.016272272272,pescado,hotel,2025-03-03
CUST1168,291,11,12287.49391682905,carne,casual,2024-10-17
CUST1169,63,4,14699.293459387147,carne,casual,2025-06-02
CUST1170,244,10,30055.83896009059,marisco,hotel,2024-12-03
CUST1171,25,1,6154.129673142212,carne,hotel,2025-07-10
CUST1172,90,9,6674.883902529553,especias,casual,2025-05-06
CUST1173,75,8,24482.891779218928,carne,casual,2025-05-21
CUST1174,294,2,2716.206065126183,marisco,fine_dining,2024-10-14
CUST1175,210,4,14342.802897031728,carne,hotel,2025-01-06
CUST1176,347,5,6683.89029802199,carne,fine_dining,2024-08-22
CUST1177,17,5,5415.069594558549,marisco,casual,2025-07-18
CUST1178,128,6,2883.344942998743,carne,casual,2025-03-29
CUST1179,364,9,32127.647814978285,queso,casual,2024-08-05
CUST1180,251,9,17396.008897712065,carne,casual,2024-11-26
CUST1181,179,5,7577.12397064807,pescado,fine_dining,2025-02-06
CUST1182,182,2,12589.42275265795,pescado,casual,2025-02-03
CUST1183,152,8,4975.533458750854,queso,hotel,2025-03-05
CUST1184,25,4,8681.80158981285,carne,casual,2025-07-10
CUST1185,180,3,12171.152116487736,especias,hotel,2025-02-05
CUST1186,198,8,15821.43050515271,pescado,casual,2025-01-18
CUST1187,344,3,21965.6203344746,pescado,fine_dining,2024-08-25
CUST1188,161,9,2438.937498433949,marisco,hotel,2025-02-24
CUST1189,177,7,22034.09147021814,queso,fine_dining,2025-02-08
CUST1190,285,5,2643.0107046749654,marisco,casual,2024-10-23
CUST1191,63,7,22849.93757976511,especias,fine_dining,2025-06-02
CUST1192,150,6,11990.371498136852,carne,casual,2025-03-07
CUST1193,154,4,44206.62892064335,especias,fine_dining,2025-03-03
CUST1194,156,10,7560.533962329628,marisco,fine_dining,2025-03-01
CUST1195,49,6,32403.12657852353,carne,hotel,2025-06-16
CUST1196,339,7,3732.4892462838566,carne,fine_dining,2024-08-30
CUST1197,84,7,16499.0495233031,pescado,fine_dining,2025-05-12
CUST1198,361,1,1933.658757285702,pescado,casual,2024-08-08
CUST1199,177,5,35890.6877684622,queso,hotel,2025-02-08
CUST1200,148,4,83453.39316581542,pescado,fine_dining,2025-03-09
CUST1201,118,3,7383.093206940892,pescado,casual,2025-04-08
CUST1202,342,7,16777.613599780314,marisco,fine_dining,2024-08-27
CUST1203,63,4,23132.830257197398,pescado,fine_dining,2025-06-02
CUST1204,189,5,3149.236082244969,pescado,fine_dining,2025-01-27
CUST1205,360,7,7016.806571662022,marisco,fine_dining,2024-08-09
CUST1206,49,5,6595.61535671028,pescado,hotel,2025-06-16
CUST1207,327,8,164758.1362245584,pescado,hotel,2024-09-11
CUST1208,257,10,42233.64893185214,queso,casual,2024-11-20
CUST1209,224,11,11945.230078588591,pescado,casual,2024-12-23
CUST1210,141,6,32344.877139174456,pescado,fine_dining,2025-03-16
CUST1211,215,7,18332.298045321644,queso,fine_dining,2025-01-01
CUST1212,211,6,26855.00423176506,marisco,fine_dining,2025-01-05
CUST1213,318,5,5175.3177889493145,pescado,hotel,2024-09-20
CUST1214,32,3,8368.03186888861,pescado,fine_dining,2025-07-03
CUST1215,158,4,6887.268179306115,marisco,casual,2025-02-27
CUST1216,285,5,7253.200948644555,marisco,fine_dining,2024-10-23
CUST1217,305,11,26779.645127727003,pescado,hotel,2024-10-03
CUST1218,286,3,20971.73667804185,queso,fine_dining,2024-10-22
CUST1219,309,4,9790.002451818931,marisco,hotel,2024-09-29
CUST1220,19,5,34364.1885135237,queso,hotel,2025-07-16
CUST1221,18,10,4647.640485075064,especias,hotel,2025-07-17
CUST1222,257,6,93856.63455188819,queso,hotel,2024-11-20
CUST1223,78,11,8995.8169770105,carne,casual,2025-05-18
CUST1224,175,7,13585.509272651258,queso,hotel,2025-02-10
CUST1225,194,5,95320.1922194867,marisco,casual,2025-01-22
CUST1226,113,5,7300.733823352974,queso,casual,2025-04-13
CUST1227,114,10,41283.273153067705,queso,fine_dining,2025-04-12
CUST1228,222,6,11978.255672731832,carne,fine_dining,2024-12-25
CUST1229,166,5,6395.016292255255,carne,hotel,2025-02-19
CUST1230,319,3,10111.52350525508,pescado,fine_dining,2024-09-19
CUST1231,132,6,26145.97094235789,marisco,hotel,2025-03-25
CUST1232,264,5,40922.54921863822,pescado,fine_dining,2024-11-13
CUST1233,55,6,18597.382163645696,carne,hotel,2025-06-10
CUST1234,359,3,3002.578006409972,queso,fine_dining,2024-08-10
CUST1235,131,6,28020.785012561202,carne,fine_dining,2025-03-26
CUST1236,288,6,12874.943682816047,especias,casual,2024-10-20
CUST1237,266,6,4927.994647928528,queso,fine_dining,2024-11-11
CUST1238,162,5,20985.01323251283,pescado,fine_dining,2025-02-23
CUST1239,87,3,46120.356520610076,queso,hotel,2025-05-09
CUST1240,55,5,8999.274292255255,especias,casual,2025-06-10
CUST1241,288,7,37365.49177943156,carne,hotel,2024-10-20
CUST1242,178,6,23566.14012751476,marisco,fine_dining,2025-02-07
CUST1243,349,8,23872.309808321195,marisco,hotel,2024-08-20
CUST1244,8,2,10934.554974507786,marisco,casual,2025-07-27
CUST1245,321,3,33653.31097771755,carne,hotel,2024-09-17
CUST1246,313,6,37025.01452425837,marisco,fine_dining,2024-09-25
CUST1247,247,7,32788.6607644982,especias,hotel,2024-11-30
CUST1248,323,9,10844.176093304659,carne,fine_dining,2024-09-15
CUST1249,255,6,39745.422470510035,marisco,casual,2024-11-22
CUST1250,328,10,21839.69994096383,pescado,casual,2024-09-10
CUST1251,54,2,5613.02306733788,carne,hotel,2025-06-11
CUST1252,249,4,10134.268713385523,carne,casual,2024-11-28
CUST1253,239,6,8732.100366958688,queso,hotel,2024-12-08
CUST1254,229,5,2033.0111669910898,marisco,fine_dining,2024-12-18
CUST1255,67,3,40480.80686370306,pescado,hotel,2025-05-29
CUST1256,51,5,329837.9999520653,especias,fine_dining,2025-06-14
CUST1257,97,3,49687.96788317228,carne,casual,2025-04-29
CUST1258,92,4,17466.31609612938,especias,fine_dining,2025-05-04
CUST1259,264,10,8860.437799008752,especias,fine_dining,2024-11-13
CUST1260,291,6,5884.555246541828,especias,fine_dining,2024-10-17
CUST1261,96,3,17266.247272255473,pescado,fine_dining,2025-04-30
CUST1262,88,7,39084.32221700884,especias,fine_dining,2025-05-08
CUST1263,78,7,7559.707166094897,marisco,hotel,2025-05-18
CUST1264,288,7,11233.740999033847,pescado,casual,2024-10-20
CUST1265,120,5,12031.844922782422,pescado,fine_dining,2025-04-06
CUST1266,302,9,18576.792968846188,pescado,fine_dining,2024-10-06
CUST1267,165,7,15922.118697017364,especias,fine_dining,2025-02-20
CUST1268,182,9,14939.987266828277,especias,fine_dining,2025-02-03
CUST1269,223,10,8402.758163650937,queso,fine_dining,2024-12-24
CUST1270,311,6,16117.107745124527,especias,casual,2024-09-27
